page_url,title,type,question_id,activity,sub_question_label,active,median,resolution_criteria,fine_print,fan_graph,custom_group
/questions/11109/frydenberg-returns-to-parliament-early/,Will Josh Frydenberg re-enter Australian parliament before the next general election?,forecast,11109,1.5072298122594977e-15,,OPEN,0.458,"This question will resolve as **Yes** if Josh Frydenberg becomes a member of the Australian House of Representatives or the Senate at any time between June 1, 2022 and before the next general election is called (expected in 2025, though it could come earlier).  If this does not occur for any reason (such as no by-elections being held, Frydenberg not holding a campaign, or Frydenberg losing election), this question will resolve as **No**",,False,
/questions/11111/governor-newsom-to-win-reelection-in-2022/,Will Governor Newsom be Reelected Governor of California in 2022?,forecast,11111,0.0,,RESOLVED,0.99,"This question will resolve as **Yes** if Gavin Newsom, the current governor of California, is re-elected to the position during the 2022 California gubernatorial election. If he loses, or drops out before an election takes place, this question will resolve as **No**. If a gubernatorial election does not take place in California in 2022, this question will resolve as **Ambiguous.*",,False,
/questions/11128/elizabeth-kim-wins-ny-10-democratic-primary/,Will Elizabeth Kim win the Democratic primary for New York's 10th congressional district in 2022?,forecast,11128,1.0949718769970518e-250,,RESOLVED,0.01,"This question will resolve as **Yes** if Elizabeth Kim is the projected winner of the Democratic primary for the 2022 election for New York's 10th congressional district according to at least two of the following networks that make race calls: ABC, CBS, NBC, CNN, Fox News, Decision Desk HQ, Associated Press, Reuters, NY Times",,False,
/questions/11129/gop-potus-2025-2033/,Will the President of the United States be a member of the Republican Party throughout the entirety of next two presidential terms (spanning 2025-2033)?,forecast,11129,0.009151736682419576,,OPEN,0.3,"This question will resolve positively if the person / people who are the President of the United States during the entirety of the following two presidential terms (which are predicted to last between January 20, 2025 - January 20, 2033) is/are member/s of the Republican Party.","For the purposes of this question, if the elections / office are contested, the legitimate President of the United States will be the person the majority of the U.S. House of Representatives recognizes as the U.S. head of state. 

For the purposes of this question, assume the powers of the presidency transfer instantaneously. So if a Republican President dies and their Republican VP takes over as U.S. head of state, the question would still resolve positively if it achieves all other resolution criteria.

The question will resolve negatively if another party controls the presidency during either of the next two terms or a Republican president leaves the party / starts their own new party while in office.

The question will resolve ambiguous if presidential term lengths are increased or decreased by more than 10% of their standard length.",False,
/questions/11163/maher-votes-for-republican-president-by-2042/,Will Bill Maher vote for a Republican President by 2042?,forecast,11163,0.8859048319038606,,OPEN,0.5,"This question will resolve as **Yes** if Bill Maher publicly claims he has voted for a Republican for the Presidency for an election occurring after January 1, 2022, and before January 1, 2042.  If by January 1, 2042 a reasonable search finds no evidence of such a statement, this question resolves as **No**. No proof of actual voting record is required, the question will resolve based on Maher's public statements only. If it is unclear whether a public statement by Maher qualifies admins may use their discretion or resolve this question as **Ambiguous**. 

Whether Maher ceases to make public statements before the question resolves is immaterial to this question, the question only depends on the existence of a qualifying public statement from Maher himself at the resolution date",,False,
/questions/11180/jd-vance-to-win-22-ohio-sen-election/,Will J.D. Vance win the 2022 United States Senate election in Ohio?,forecast,11180,1.3576973020782087e-182,,RESOLVED,0.85,This question resolves positively if J.D. Vance is officially certified as the winner of the 2022 United States Senate election in Ohio. The question resolves negatively if this does not occur for any reason,,False,
/questions/11181/pdp-wins-nigerian-presidency-in-2023/,Will the Peoples Democratic Party win the 2023 Nigerian Presidential election?,forecast,11181,3.004019390769929e-136,,RESOLVED,0.25,This question will resolve as **Yes** if at least two credible media sources declare the PDP candidate the winner of the 2023 Nigerian Presidential election. It resolves as **No** otherwise,,False,
/questions/11190/conservative-party-pc-majority-in-on-2022/,Will Ontario's Conservative Party (PC) win the a majority in the election on 2022-06-02?,forecast,11190,1.5159786332642435e-300,,RESOLVED,0.85,Question resolve yes if [CBC](https://www.cbc.ca/news/politics) reports PC has won  a majority.,"If CBC reports ""Yes, PC has won a majority,""  but publishes something contradictory within 24 hours of the initial announcement, the more recent claim will be favoured. Administrators will delay resolution until the most recent CBC reporting on the question has not substantively changed for 24 hours.",False,
/questions/11206/blake-masters-to-win-22-az-sen-election/,Will Blake Masters win the 2022 United States Senate election in Arizona?,forecast,11206,1.7848366813457375e-203,,RESOLVED,0.4,This question resolves positively if Blake Masters is officially certified as the winner of the the 2022 United States Senate election in Arizona. The question resolves negatively if this does not occur for any reason,,False,
/questions/11245/winner-of-2024-us-presidential-election/,Who will be elected to be US President in 2024?,group,11245,5.3630312763074794,,OPEN,N/A,"This question will resolve as **Yes** for the person who wins the 2024 US presidential election, and **No** for all other options.  This will be the person who wins the majority of votes in the [Electoral College](https://en.wikipedia.org/wiki/United_States_Electoral_College), or selected by Congress following the contingency procedure in the [Twelfth Amendment](https://en.wikipedia.org/wiki/Twelfth_Amendment_to_the_United_States_Constitution).

This question is not limited to the individuals currently listed below; the question may resolve as **No** for all listed options, and options may be added later.","This question does not require that the individual winning the 2024 Election wins the popular vote, be projected by news media as winning the election, or to be officially inaugurated or perform any duty of the US President, only that they have been selected by the Electoral College or by US Congress.

In the event that there is no election or certification of the vote by February 1, 2025, this question will resolve as **Ambiguous** for all options.",False,
